mol_idx,edit_type,site_idx,n_depths_used,entropy_mean,entropy_std,entropy_range
149,b,13,6,3.555200974146525,0.2664031898738393,0.7192041873931885
150,b,32,6,3.7629945278167725,0.43444812200829513,1.0057740211486816
151,b,28,6,3.7178385655085244,0.36214626755532586,0.8591964244842529
152,a,19,6,3.947738528251648,0.3412104219356791,0.903480052947998
153,b,36,6,4.361517628033956,0.44248339199859893,1.0852875709533691
154,a,6,6,3.5403650204340615,0.18629347549646685,0.4601783752441406
155,b,23,6,3.6257145007451377,0.20991355284376673,0.5501928329467773
156,b,7,6,3.752092480659485,0.38261769510857896,0.9040448665618896
157,b,15,6,3.264119545618693,0.40410370455241035,0.9244091510772705
158,b,13,6,4.115629275639852,0.36915185350814034,1.0370242595672607
159,b,7,6,3.5835477113723755,0.5302881806391009,1.3856770992279053
160,b,14,6,3.6196370124816895,0.44952561977636923,1.1928112506866455
161,b,20,6,4.146049737930298,0.404314489017055,1.1323044300079346
162,b,16,6,4.072194059689839,0.45190207331320165,1.170475959777832
163,b,4,6,3.2619816064834595,0.18432852178633746,0.4436628818511963
164,b,9,6,3.5563015937805176,0.508141229204037,1.3190929889678955
165,b,16,6,3.5641552209854126,0.359466674343064,0.9272322654724121
166,b,41,6,4.2777392864227295,0.6044819309491635,1.4970579147338867
167,b,7,6,3.700149416923523,0.3239998767297568,0.8430697917938232
168,a,12,6,3.333024342854818,0.2684399784166402,0.6345624923706055
169,b,11,6,4.146715879440308,0.3934326802190292,1.0246775150299072
170,b,10,6,3.788894693056742,0.4676081240855014,1.2173171043395996
171,b,12,6,3.29779847462972,0.30453126405094766,0.8136534690856934
172,b,46,6,4.3362763325373335,0.3996624369131668,1.0866856575012207
173,b,22,6,4.189164797465007,0.42593389894323314,1.0995101928710938
174,b,3,6,3.050498882929484,0.48763687512752424,1.1532235145568848
175,b,6,6,3.361478805541992,0.346480413922985,0.9516160488128662
176,a,60,6,5.147000074386597,0.11977988956548465,0.32241010665893555
177,b,14,6,3.9145682652791343,0.40939896697052996,0.9981403350830078
178,b,46,6,4.270163098971049,0.41021706002717573,1.002396821975708
179,b,18,6,3.9314411878585815,0.2786314794499055,0.73638916015625
180,a,25,6,4.0466065009435015,0.3165134878774263,0.7856903076171875
181,b,5,6,3.4210707743962607,0.3519671523035603,0.8073899745941162
182,b,2,6,3.6661829551060996,0.5118208886768669,1.3099136352539062
183,b,1,6,3.685709317525228,0.383993926784362,0.907573938369751
184,b,31,6,3.6504526138305664,0.3068595813449244,0.7832221984863281
185,b,16,6,3.865177591641744,0.4548845351182585,1.0658984184265137
186,b,60,6,4.268980582555135,0.4895363247234751,1.1598320007324219
187,a,15,6,3.9967445135116577,0.11407231594732786,0.29027557373046875
188,b,28,6,4.418540159861247,0.4011103463667363,1.0132184028625488
189,b,16,6,2.9969144662221274,0.4076691662879,0.9784040451049805
190,a,2,6,3.9115450382232666,0.11665924454521442,0.3086888790130615
191,b,6,6,2.9775319496790567,0.3107711033567854,0.8691656589508057
192,b,13,6,4.609038829803467,0.4265413380593485,1.1004209518432617
193,b,17,6,3.2912628650665283,0.4078179432366948,0.9733238220214844
194,b,8,6,3.348621646563212,0.45432416591594244,1.2344214916229248
195,b,1,6,3.4754397869110107,0.2838846566258437,0.646334171295166
196,b,24,6,4.341588735580444,0.38705206347760873,0.9345121383666992
197,b,15,6,3.562971909840902,0.3771942576391261,0.8780150413513184
198,b,26,6,4.457058827082316,0.2885830593068504,0.7115850448608398
199,b,20,6,4.396773298581441,0.36977208243288934,0.9206650257110596
200,b,12,6,3.633705218633016,0.4604743337843255,1.2371141910552979
201,a,10,6,3.9148017168045044,0.33575101473162894,0.8469762802124023
202,b,20,6,3.466133634249369,0.4031792955817015,1.017535924911499
203,b,51,6,3.976497769355774,0.37655594790564073,0.9572601318359375
204,b,15,6,4.289234280586243,0.3881413451928152,0.9469547271728516
205,b,26,6,3.8507511218388877,0.29173598224772934,0.7773745059967041
206,a,17,6,3.9064569075902305,0.27140002123187346,0.6097540855407715
207,b,33,6,3.3938767115275064,0.36634034047418984,0.8708784580230713
208,b,31,6,4.011772791544597,0.4114785164254727,1.0334484577178955
209,b,5,6,4.046740730603536,0.22630010732877,0.5837302207946777
210,b,40,6,4.195811669031779,0.24748644382702267,0.6583313941955566
211,a,4,6,4.3436539967854815,0.17292355140656285,0.465179443359375
212,a,25,6,4.17246409257253,0.22390591244455035,0.5518829822540283
213,a,10,6,3.8948124249776206,0.15298858468903184,0.3824925422668457
214,a,11,6,3.671254515647888,0.17741355189891103,0.4403560161590576
215,b,2,6,3.005518635114034,0.37558004880682505,0.9233255386352539
216,b,7,6,3.6776211261749268,0.6986320023265429,1.7648768424987793
217,b,21,6,3.6956584056218467,0.376646849415796,1.003389835357666
218,a,13,6,3.5470885833104453,0.1562903288061205,0.40022969245910645
219,a,23,6,4.32296355565389,0.22530573513869454,0.5473060607910156
220,b,22,6,4.2907605568567915,0.5473686281861307,1.3111889362335205
221,b,28,6,4.412070194880168,0.43518830698081834,1.073732852935791
222,a,9,6,4.166043361028035,0.1867946835418661,0.440401554107666
223,b,80,6,4.450922012329102,0.37809248037380494,0.911616325378418
224,b,42,6,4.109982093175252,0.5582808567072475,1.3443031311035156
225,b,12,6,3.199404994646708,0.4864508120898014,1.2665741443634033
226,b,14,6,3.121885617574056,0.39390117959336335,0.9475374221801758
227,b,18,6,3.546971837679545,0.2829701920386306,0.6379261016845703
228,a,7,6,4.723471800486247,0.2326055744943607,0.6420040130615234
229,a,21,6,4.065575122833252,0.1965399578345297,0.4569516181945801
230,a,11,6,3.714306354522705,0.10909713430334794,0.2701609134674072
231,b,32,6,3.9804608821868896,0.3059654035477583,0.7036359310150146
232,b,36,6,4.1747052272160845,0.31573489299824675,0.8263587951660156
233,a,8,6,3.397595167160034,0.21470510628259426,0.5563898086547852
234,b,9,6,3.3789052963256836,0.24573179028360972,0.6477584838867188
235,a,18,6,4.12190302213033,0.19672971071574988,0.49899864196777344
236,a,21,6,4.305630763371785,0.1614915150200065,0.42586708068847656
237,a,2,6,3.831808646519979,0.44448427468133894,1.1358609199523926
238,b,11,6,3.4973051150639853,0.22756146264811852,0.5736484527587891
239,b,10,6,2.895888606707255,0.33260186036015027,0.7840995788574219
240,b,48,6,4.208957473436992,0.56507473076683,1.3000822067260742
241,b,73,6,4.55005955696106,0.4665804321827154,1.1574745178222656
242,b,9,6,4.143947084744771,0.3433241585848034,0.8756706714630127
243,b,5,6,3.6137150128682456,0.5049450290585051,1.2660291194915771
244,a,10,6,3.400567332903544,0.21898687831246066,0.5202889442443848
245,a,27,6,4.515379428863525,0.1549142335742859,0.3733401298522949
246,a,0,6,3.3474103212356567,0.2407802465017842,0.5956189632415771
247,a,8,6,3.858598788579305,0.18897662429141598,0.45943355560302734
248,b,18,6,3.9963649113972983,0.29516284690835504,0.707543134689331
249,b,7,6,3.3369115193684897,0.19824279775284517,0.4795560836791992
250,b,17,6,4.007047375043233,0.46735341210222353,1.1283798217773438
251,b,30,6,4.08567460378011,0.34825544653957546,0.9481515884399414
252,b,8,6,4.017541885375977,0.3294633031978469,0.809612512588501
253,a,14,6,3.7364341815312705,0.18869874139814982,0.44818949699401855
254,b,39,6,4.0058233340581255,0.35270695258621776,0.8514187335968018
255,b,3,6,4.040351867675781,0.5234711461825868,1.3661551475524902
256,b,13,6,3.4434918959935508,0.3363513061260269,0.8691558837890625
257,b,18,6,3.8749929666519165,0.5363325204641349,1.3792438507080078
258,b,44,6,4.17300283908844,0.3202120913603762,0.8067281246185303
259,b,19,6,3.9706863164901733,0.44338273673940926,1.0965099334716797
260,b,17,6,3.581840475400289,0.3700075165559869,0.9672200679779053
261,b,15,6,3.6332693099975586,0.28049867022320274,0.6961736679077148
262,b,10,6,3.608490268389384,0.38879664608525577,0.9512779712677002
263,a,9,6,3.9701808293660483,0.19698677061730074,0.47958922386169434
264,a,5,6,3.3056393464406333,0.30526108519109574,0.731935977935791
265,b,12,6,3.8168991804122925,0.34059064518555404,0.8639254570007324
266,b,21,6,3.98492431640625,0.4874452434379991,1.2707219123840332
267,b,8,6,2.875837802886963,0.2958783896658153,0.7588841915130615
268,b,26,6,3.8437032302220664,0.4566724950949695,1.220735788345337
269,b,41,6,4.062569896380107,0.5325803101691035,1.3630611896514893
270,b,41,6,3.9578818480173745,0.32892580458867066,0.798072099685669
271,b,11,6,3.346163829167684,0.37247888570415355,0.9008235931396484
272,b,44,6,4.405926783879598,0.3874812982630615,0.971311092376709
273,a,12,6,3.633760611216227,0.09992260015202184,0.2235562801361084
274,b,2,6,4.053722023963928,0.579907175546226,1.4141793251037598
275,b,25,6,4.098644097646077,0.3611990933115486,0.9027550220489502
276,b,39,6,3.724861184755961,0.678289455610395,1.6086113452911377
277,b,36,6,3.765362540880839,0.3748098385212572,0.963608980178833
278,b,19,6,4.161283810933431,0.3940887806610034,1.0121688842773438
279,a,21,6,4.409993807474772,0.20899433601001371,0.5955171585083008
280,a,21,6,4.41367769241333,0.2092786826932397,0.6015591621398926
281,a,13,6,3.751734455426534,0.31320467291658316,0.7546288967132568
282,b,14,6,3.5734782616297402,0.291414488014733,0.7461230754852295
283,b,43,6,4.370917280515035,0.3916220965880485,1.0540902614593506
284,a,13,6,3.7014296849568686,0.1451543106046599,0.4072604179382324
285,a,7,6,3.2795175313949585,0.1570986761312393,0.42288637161254883
286,a,33,6,4.56204358736674,0.21088135625768734,0.5242323875427246
287,b,1,6,3.686885118484497,0.5685018960883446,1.3559110164642334
288,a,0,6,3.1184513171513877,0.23792285197758703,0.608492374420166
289,a,9,6,3.972853660583496,0.1370912672312353,0.3156552314758301
290,b,31,6,4.031065026919047,0.5304929016849042,1.3235359191894531
291,b,24,6,3.1917651096979776,0.3559067872801763,0.9573853015899658
292,b,12,6,4.570619026819865,0.41168497203471277,1.0154609680175781
293,b,24,6,4.240796287854512,0.3153816402390625,0.8338429927825928
294,b,25,6,3.671661098798116,0.4367801267942137,1.138554573059082
295,b,24,6,3.9565085570017495,0.5180773675397262,1.3336493968963623
296,b,17,6,3.3905838330586753,0.3478051503986606,0.7953991889953613
297,b,5,6,3.6261223554611206,0.25190554185022407,0.6077685356140137
298,b,1,6,3.3336429595947266,0.2682550624725975,0.6186375617980957
299,b,0,6,3.338726202646891,0.3139844891017653,0.8113672733306885
300,b,19,6,3.7400103012720742,0.5271234177034775,1.35160231590271
301,b,6,6,3.9002878268559775,0.40730514642482646,0.9973568916320801
302,b,12,6,3.4352694749832153,0.30349469673209106,0.7408466339111328
303,a,0,6,3.398080746332804,0.13493623442694228,0.3478696346282959
304,b,21,6,4.020446578661601,0.4794236034233516,1.3413374423980713
305,a,22,6,4.234084288279216,0.08240302924782779,0.224365234375
306,b,36,6,4.177855650583903,0.4790577443132098,1.1999123096466064
307,b,8,6,3.3252899646759033,0.23427430592038206,0.5660154819488525
308,b,10,6,3.575156291325887,0.2109658295267394,0.5078856945037842
309,b,20,6,4.27432906627655,0.37326208775088804,1.0348663330078125
310,b,37,6,4.198932488759358,0.44170001668446135,1.092090368270874
311,a,8,6,3.2638450066248574,0.06788990875136136,0.18515467643737793
312,b,11,6,3.5669831037521362,0.4095525685575583,1.0249528884887695
313,b,11,6,3.790774703025818,0.6868942852948569,1.9073162078857422
314,b,39,6,3.9641778071721396,0.3142866645543326,0.7353191375732422
315,a,2,6,3.5604991912841797,0.18620469443311363,0.45267605781555176
316,b,23,6,4.256872693697612,0.40408986859790186,0.9908857345581055
317,a,11,6,3.918234864870707,0.2021975810659373,0.5340418815612793
318,b,9,6,3.2377122243245444,0.21642216691153546,0.5559844970703125
319,b,9,6,4.4088428020477295,0.2665689373071716,0.6612143516540527
320,b,15,6,4.060261964797974,0.31654418402001006,0.8206613063812256
321,b,10,6,3.441059947013855,0.4394765181818394,1.038628339767456
322,b,14,6,4.166379968325297,0.4341137716626638,1.1038033962249756
323,b,12,6,3.331968347231547,0.6681867779404959,1.7129740715026855
324,b,4,6,4.200664639472961,0.34184997576882403,0.8868045806884766
325,b,8,6,4.003865400950114,0.40636616119003127,1.0794782638549805
326,b,2,6,3.61780321598053,0.48756097260902803,1.2478947639465332
327,b,11,6,4.080091238021851,0.5294837342918076,1.269345998764038
328,a,7,6,3.3932212591171265,0.14509769471451428,0.3863952159881592
329,b,59,6,4.397084474563599,0.44507012398500934,1.174482822418213
330,a,0,6,3.2967487573623657,0.1535291938846936,0.408463716506958
331,b,17,6,3.9207897583643594,0.36911899139626037,0.9508006572723389
332,a,8,6,3.1921091874440513,0.27862082020218143,0.6630051136016846
333,b,19,6,3.736855983734131,0.39887114156112463,1.0174145698547363
334,b,7,6,4.1777528921763105,0.3248193072863009,0.7888998985290527
335,b,19,6,3.78130575021108,0.5123114710701807,1.1940288543701172
336,a,23,6,4.1550231377283735,0.2611443014014105,0.6341719627380371
337,a,12,6,3.4150821367899575,0.25554759799225063,0.5636148452758789
338,b,39,6,4.229121128718059,0.3384098295244383,0.8638405799865723
339,b,38,6,4.242689251899719,0.33324224671730557,0.885251522064209
340,a,1,6,3.9567652543385825,0.37456404046270425,0.9035861492156982
341,a,6,6,3.7216851711273193,0.1802896169934311,0.47931814193725586
342,a,41,6,4.73244587580363,0.16706293064258054,0.43672752380371094
343,b,7,6,4.456768433252971,0.33617549317511686,0.8088817596435547
344,b,5,6,2.9689677953720093,0.40768053956171096,1.0529870986938477
345,b,34,6,4.5808554490407305,0.2905410498333454,0.7500572204589844
346,b,35,6,3.384609580039978,0.4747077729690849,1.1350784301757812
347,b,32,6,3.6427056392033896,0.4592310885186051,1.129133939743042
348,b,7,6,2.966098507245382,0.18653454694710345,0.47040772438049316
349,a,9,6,3.785695195198059,0.15014399937170048,0.34504055976867676
350,b,28,6,4.2826716502507525,0.35470589635264355,1.0219981670379639
351,a,16,6,3.9992576837539673,0.2082208325791186,0.5830695629119873
352,b,23,6,3.417762200037638,0.29741105359633996,0.8093001842498779
353,b,22,6,3.289477507273356,0.2720209417944537,0.6305861473083496
354,b,7,6,3.732888142267863,0.3202451903875707,0.7829616069793701
355,b,7,6,3.8177009423573813,0.5450914558408182,1.364274501800537
356,b,5,6,4.01522696018219,0.48506255024730877,1.1606523990631104
357,b,18,6,3.4375876983006797,0.45630407632932757,1.1375858783721924
358,b,52,6,4.220048030217488,0.4287553076624909,1.0313498973846436
359,b,12,6,3.7496583064397178,0.32434864543250813,0.876366376876831
360,b,10,6,3.932548761367798,0.3686973193764512,0.8382470607757568
361,a,0,6,3.8030407428741455,0.18968892949944463,0.5367531776428223
362,b,1,6,3.2390052874883017,0.31209947280508826,0.7413184642791748
363,b,19,6,4.210387468338013,0.377368454443496,0.9246459007263184
364,a,36,6,4.711728731791179,0.2000232465117865,0.47589683532714844
365,b,7,6,4.267757177352905,0.5012450562434605,1.2633445262908936
366,b,15,6,3.120408813158671,0.0954817474594452,0.24084019660949707
367,a,12,6,4.294265588124593,0.09788922993829821,0.2773475646972656
368,b,15,6,3.5734185377756753,0.3966561789440586,0.9923532009124756
369,b,12,6,3.5314704179763794,0.44078792380325577,1.2699329853057861
370,b,22,6,3.514923175175985,0.3218566440836073,0.7623996734619141
371,a,14,6,3.6403664350509644,0.20493680502078065,0.5714263916015625
372,b,33,6,4.410523255666097,0.3527663319861631,0.8615689277648926
373,a,23,6,4.140936613082886,0.15714912690894167,0.3855304718017578
374,b,38,6,4.161985516548157,0.39397232829354556,0.9889333248138428
375,a,12,6,4.135164260864258,0.1840873511431504,0.4862070083618164
376,b,17,6,3.497592329978943,0.2606407157713819,0.6281332969665527
377,a,13,6,4.048444310824077,0.227949675103521,0.6193325519561768
378,a,9,6,3.4536396662394204,0.10911509536891904,0.2501349449157715
379,b,22,6,3.8183868726094565,0.5601476536395766,1.284247636795044
380,a,26,6,4.365777333577474,0.23215048483398965,0.5644760131835938
381,b,15,6,3.4698426326115928,0.3618266521976079,0.9461977481842041
382,a,8,6,3.6935316721598306,0.0716626899075143,0.18433642387390137
383,a,19,6,4.29129433631897,0.3575698255265432,0.8635613918304443
384,b,26,6,3.968928575515747,0.46394261490140454,1.168466567993164
385,b,15,6,4.133309523264567,0.44497306478260223,1.0871033668518066
386,b,3,6,3.649786949157715,0.3039473661789197,0.7573261260986328
387,b,7,6,3.5920536518096924,0.283184847710624,0.6828272342681885
388,b,21,6,4.316714406013489,0.36703631829488753,0.9970667362213135
389,a,15,6,4.236271699269612,0.07262121341875642,0.1771259307861328
390,b,5,6,3.1102027893066406,0.47168206157395814,1.1579310894012451
391,b,8,6,4.032327016194661,0.30632219658576937,0.7514443397521973
392,b,15,6,4.002728184064229,0.4724297245814821,1.22715425491333
393,b,26,6,3.6464349031448364,0.4830146019939574,1.2046148777008057
394,a,18,6,3.832654515902201,0.1889127652584399,0.506904125213623
395,b,10,6,4.092694838841756,0.2673495197416056,0.6611151695251465
396,a,27,6,4.402831554412842,0.17413973089355653,0.45444154739379883
397,b,29,6,4.502808650334676,0.34797416372678924,0.8390974998474121
398,b,20,6,3.362356980641683,0.3754134390070331,0.870262622833252
399,b,40,6,4.003349741299947,0.3178438275466316,0.7425534725189209
400,b,2,6,3.5986122290293374,0.29709643704660776,0.7219789028167725
401,b,9,6,3.207657257715861,0.4830176750411558,1.1985392570495605
402,b,9,6,4.221341331799825,0.3708537810028168,0.9520461559295654
403,b,3,6,3.9673205614089966,0.4319851776565347,1.0741853713989258
404,b,9,6,3.954444249471029,0.34170569654698835,0.8845467567443848
405,b,10,6,3.8561631441116333,0.47463723553586074,1.2982921600341797
406,b,25,6,3.8699258168538413,0.3972372757334862,0.9424381256103516
407,b,27,6,3.6277299722035727,0.5566108916522675,1.431553602218628
408,a,6,6,4.410258531570435,0.20016821039226032,0.4921560287475586
409,a,4,6,3.271534005800883,0.20234131489042514,0.47518444061279297
410,b,3,6,4.070855458577474,0.2720465454254056,0.6423428058624268
411,b,22,6,3.6857431332270303,0.45841528236792656,1.1001715660095215
412,b,33,6,3.7200552225112915,0.1872013882312102,0.49707674980163574
413,b,3,6,4.001869559288025,0.46417243467337055,1.2140007019042969
414,b,20,6,3.613629857699076,0.41364531716681574,1.1527271270751953
415,b,23,6,3.6753970781962075,0.4345237083952399,1.0284359455108643
416,a,21,6,4.419480085372925,0.3055453193317164,0.7925310134887695
417,b,32,6,4.1120641231536865,0.41353247508621055,0.9558238983154297
418,b,23,6,4.09603754679362,0.30991368501314204,0.7687389850616455
419,b,36,6,3.9427618980407715,0.3712046270077274,0.9642238616943359
420,b,17,6,3.588326414426168,0.2848484808929531,0.7137289047241211
421,b,11,6,3.3088176250457764,0.33600557362332134,0.9124236106872559
422,b,14,6,3.2785836458206177,0.5715252026353984,1.4021522998809814
423,b,2,6,4.057991186777751,0.28514989007763947,0.7274718284606934
424,b,16,6,3.4280344247817993,0.2765289947048412,0.665104866027832
425,b,36,6,3.6114548444747925,0.7920420043707872,1.8554730415344238
426,b,21,6,3.4048232634862265,0.26876192879191046,0.7544291019439697
427,b,9,6,3.8376256624857583,0.2759868497436875,0.7707710266113281
428,b,20,6,3.6763912041982016,0.4951942676496577,1.319950819015503
429,a,2,6,4.238931695620219,0.4414979418409643,1.0913033485412598
430,b,20,6,4.240698615709941,0.3644938343524688,0.9896337985992432
431,b,18,6,3.1799930731455484,0.5307253461912319,1.29868483543396
432,a,14,6,3.6710066397984824,0.14973339904272343,0.3532984256744385
433,a,43,6,4.675092140833537,0.25346471865865905,0.6126341819763184
434,b,11,6,3.9121100107828775,0.49151481211282744,1.3506524562835693
435,b,8,6,3.3895742893218994,0.34065635875215566,0.800562858581543
436,b,27,6,4.250232497851054,0.42227649413341695,1.0896728038787842
437,b,12,6,3.1172095934549966,0.38616653705436654,0.9046666622161865
438,b,12,6,3.7365657885869346,0.23631532482934497,0.6164515018463135
439,a,3,6,3.431469957033793,0.13887226908789724,0.3309054374694824
440,b,5,6,4.559284925460815,0.2310499054364647,0.5514311790466309
441,b,39,6,3.856244683265686,0.27786975260902175,0.7112257480621338
442,a,2,6,4.091595848401387,0.22610732446785697,0.5636887550354004
443,b,8,6,3.2805197636286416,0.6681035345478693,1.7669849395751953
444,a,16,6,4.113153576850891,0.23966359591206254,0.6342358589172363
445,b,5,6,3.76230525970459,0.3611428641930952,0.8436460494995117
446,a,17,6,4.043560187021892,0.28066442488225907,0.6887576580047607
447,b,28,6,4.208025932312012,0.4030406040375877,1.0302388668060303
448,b,18,6,3.873745322227478,0.4051593867671744,1.036571979522705
449,b,19,6,3.515580733617147,0.2155720391231762,0.4985044002532959
450,b,55,6,4.2052948872248335,0.5128850042482497,1.2090916633605957
451,a,15,6,4.113642573356628,0.21843458258643786,0.5198078155517578
452,b,27,6,3.885447144508362,0.3547781894525701,0.8976948261260986
453,b,19,6,4.091633637746175,0.33666609810825787,0.8968398571014404
454,b,13,6,3.925207018852234,0.39295917831092814,1.0405669212341309
455,a,16,6,3.677840312321981,0.3161386665511006,0.8329310417175293
456,b,13,6,3.4597440560658774,0.3384235252693405,0.8980770111083984
457,a,1,6,3.1979485750198364,0.13779608875941216,0.3835773468017578
458,b,47,6,4.179892102877299,0.3618290720984948,0.9738280773162842
459,b,12,6,3.404046972592672,0.4238827193311669,0.977571964263916
460,b,10,6,3.4884701569875083,0.33385520167467014,0.872800350189209
461,b,33,6,3.9457371632258096,0.2216572247103681,0.558091402053833
462,b,27,6,3.503313422203064,0.26003774849212424,0.6379027366638184
463,b,10,6,3.600594162940979,0.26859743253027046,0.6620769500732422
464,b,22,6,3.4849570592244468,0.4236943400968502,1.063180685043335
465,b,2,6,3.12313711643219,0.35320220969505794,0.8971936702728271
466,b,16,6,3.848698894182841,0.45295005790470916,1.0704915523529053
467,a,28,6,4.2635423342386884,0.1949428659544119,0.4890022277832031
468,b,3,6,3.3402198553085327,0.3402986325313964,0.8104574680328369
469,a,15,6,4.3776092529296875,0.15403763260871942,0.3625979423522949
470,b,17,6,3.9871010382970176,0.3714404131335941,0.9361951351165771
471,a,7,6,3.288847804069519,0.09908561306684589,0.239457368850708
472,b,22,6,4.1670669714609785,0.29773374396867974,0.8069067001342773
473,b,15,6,4.041328430175781,0.49022053009412825,1.1376593112945557
474,b,17,6,3.6844476461410522,0.2749335556585257,0.6614856719970703
475,b,24,6,3.746387561162313,0.34987616109315295,0.8690953254699707
476,b,3,6,3.7687089443206787,0.32969671037032755,0.8953647613525391
477,b,13,6,4.050491015116374,0.3800432632491656,0.932081937789917
478,b,24,6,4.336372375488281,0.29375787546233245,0.7708926200866699
479,b,15,6,3.551342805226644,0.3596720294647153,0.8524413108825684
480,b,31,6,4.5177135070164995,0.4205230515546581,1.138319730758667
481,b,13,6,4.278064409891765,0.5141421664905509,1.2122619152069092
482,a,20,6,4.057289679845174,0.16704335833288947,0.38797426223754883
483,b,1,6,3.592045466105143,0.28805148247603246,0.7017700672149658
484,b,0,6,3.6170151631037393,0.22205378087253103,0.5382571220397949
485,b,17,6,4.1771418650945025,0.4263042839685811,1.0682692527770996
486,b,16,6,3.842599789301554,0.3481058570762507,0.8882453441619873
487,b,3,6,4.0237419207890825,0.4479518930773109,1.0504155158996582
488,a,4,6,3.0133739709854126,0.1417190014586248,0.38454437255859375
489,b,9,6,3.058470606803894,0.5208715059944845,1.252854824066162
490,a,27,6,4.407520294189453,0.1318772865549565,0.32424449920654297
491,b,7,6,3.2572140296300254,0.42550678519094143,1.0481317043304443
492,b,12,6,3.4060442447662354,0.43544375857437767,1.0865306854248047
493,b,15,6,4.291035175323486,0.388839639578177,0.9508790969848633
494,a,39,6,4.676934560139974,0.22589927279321897,0.5505094528198242
495,b,3,6,3.870379328727722,0.4317411747357565,1.0725350379943848
496,b,28,6,3.6146685679753623,0.4874651974244815,1.3437695503234863
497,b,34,6,3.804511030515035,0.5594768293000404,1.6181905269622803
498,a,13,6,4.1106063524882,0.15669121111159226,0.395463228225708
499,b,25,6,3.762067516644796,0.25994194428815043,0.6299533843994141
500,a,19,6,4.072188218434651,0.06966117588978744,0.20721149444580078
501,b,26,6,4.692995548248291,0.3882589769628355,0.9716496467590332
502,b,42,6,4.615890185038249,0.31638865671002797,0.779296875
503,a,2,6,3.8297305901845298,0.4546431071215726,1.1535029411315918
504,a,35,6,4.553034782409668,0.26535813927273255,0.6460747718811035
505,b,29,6,4.098302443822225,0.5861721302451978,1.4602112770080566
506,b,4,6,3.612646301587423,0.33678672475329524,0.7866852283477783
507,b,16,6,4.243005911509196,0.20374792666311475,0.5529022216796875
508,b,18,6,3.8412369887034097,0.5475883647777771,1.3008506298065186
509,b,17,6,3.903140664100647,0.4357021439174205,1.0987401008605957
510,b,2,6,3.196600874265035,0.4214268972837271,1.0642390251159668
511,b,23,6,4.338370005289714,0.22809103608585782,0.5697941780090332
512,b,8,6,3.5608259439468384,0.45797223520562547,1.1700336933135986
513,b,61,6,4.214510202407837,0.4990765091357841,1.2263216972351074
514,a,24,6,3.984873096148173,0.3008533194271467,0.744112491607666
515,b,16,6,3.42921781539917,0.34874918527585763,0.8484079837799072
516,b,15,6,3.5322267214457193,0.39323570752648684,0.981910228729248
517,b,13,6,3.746051073074341,0.2977742288888405,0.7372634410858154
518,b,17,6,3.3940933545430503,0.4530478114705406,1.1250793933868408
519,b,33,6,3.8417033354441323,0.6488278147453745,1.6049091815948486
520,b,15,6,4.203660726547241,0.49318894969134347,1.2285585403442383
521,b,35,6,3.9187643925348916,0.26054768802324924,0.6684057712554932
522,b,41,6,4.435094992319743,0.2968470648315969,0.7340316772460938
523,a,12,6,4.432852665583293,0.2805123209377759,0.7751975059509277
524,b,34,6,4.049910982449849,0.2089149215634614,0.5482947826385498
525,b,34,6,4.159808039665222,0.21262383534708246,0.49712562561035156
526,b,27,6,4.147919138272603,0.41090309039686507,1.0175302028656006
527,a,26,6,4.448469320933024,0.3099974091489477,0.8793864250183105
528,b,16,6,3.7516103188196817,0.29408530250546366,0.6807267665863037
529,b,24,6,3.8430890639623008,0.4601591432232848,1.1290900707244873
530,b,7,6,3.815100828806559,0.3399638549963052,0.8797404766082764
531,a,9,6,3.456226905186971,0.09857343748325378,0.23855924606323242
532,b,5,6,3.3826339642206826,0.5254441311498457,1.3867106437683105
533,b,26,6,3.3006343444188437,0.4881107483870126,1.4471020698547363
534,a,7,6,4.419839064280192,0.26254732847480045,0.6025032997131348
535,b,30,6,4.350817680358887,0.21540807133814904,0.553347110748291
536,a,4,6,3.1700054009755454,0.19462505816615017,0.45601677894592285
537,b,49,6,4.318066239356995,0.525367963239484,1.3565540313720703
538,b,35,6,3.8443999687830606,0.392173111327862,1.0242688655853271
539,b,13,6,3.8636903762817383,0.5580709759913873,1.3038065433502197
540,b,39,6,4.354667584101359,0.31640376107391655,0.7485284805297852
541,a,21,6,4.5254495938618975,0.16867793393952765,0.401949405670166
542,b,41,6,4.14138940970103,0.4709685617267539,1.243837594985962
543,b,14,6,3.656059741973877,0.39875606466062297,0.9218277931213379
544,a,18,6,3.846866806348165,0.22722587046275136,0.5682086944580078
545,a,6,6,3.0877445141474404,0.14779832447137023,0.3738532066345215
546,b,9,6,4.0116216739018755,0.4673307140709568,1.072800636291504
547,b,30,6,4.017098307609558,0.4430813396156518,1.1016385555267334
548,b,22,6,4.035611271858215,0.32015507051602476,0.7832252979278564
549,b,3,6,4.027043501536052,0.28314165129124774,0.6975657939910889
550,b,25,6,3.8149813413619995,0.5246127141040124,1.3325777053833008
551,b,22,6,3.792103926340739,0.27545828986456133,0.6449935436248779
552,b,18,6,3.716192881266276,0.26971431080318675,0.8148572444915771
553,b,5,6,3.087535262107849,0.29097329185614806,0.7297232151031494
554,b,14,6,3.6200555562973022,0.441671931071071,1.060335636138916
555,b,28,6,3.963817556699117,0.5635815061301236,1.4358365535736084
556,b,16,6,3.462117314338684,0.37134706876363505,0.9952433109283447
